ID	PAM50	Bcellsnaive	Bcellsmemory	Plasmacells	TcellsCD8	TcellsCD4naive	TcellsCD4memoryresting	TcellsCD4memoryactivated	Tcellsfollicularhelper	Tcellsregulatory(Tregs)	Tcellsgammadelta	NKcellsresting	NKcellsactivated	Monocytes	MacrophagesM0	MacrophagesM1	MacrophagesM2	Dendriticcellsresting	Dendriticcellsactivated	Mastcellsresting	Mastcellsactivated	Eosinophils	Neutrophils
SD1207	LumA	0.157300854	0	0.070908077	0.024535788	0	0.259840968	0	0.01384806	0	0	0.027823093	0	0	0	0.05239918	0.201775498	0.082874248	0	0.108694235	0	0	0
SD1213	Basal	0.024354725	0	0.007474547	0	0.015887595	0.072044634	0	0.000442452	0.006387821	0	0.03238244	0	0	0.159252368	0	0.222067286	0	0	0	0.374075279	0	0.085630855
SD1214	LumA	0.162377377	0	0.108433347	0	0	0.118000618	0	0	0	0	0	0.027741582	0.001170925	0	0.015269327	0.217652728	0.094403376	0	0.246414547	0	0	0.008536174
SD1223	LumA	0.127675968	0	0.17957524	0.024013218	0	0.256786755	0	0	0.028563682	0	0.002183809	0	0.000454154	0	0.027641599	0.15068395	0.049842911	0	0.14337867	0	0	0.009200043
SD1224	LumB	0.168390748	0	0.143535338	0.060987865	0	0.158085244	0	0.005205842	0.050511658	0	0.00180618	0.016319634	0.005349766	0	0.029477589	0.305524472	0.026086269	0	0.021728163	0	0	0.006991233
SD1225	Basal	0.098138697	0	0.069619685	0	0	0.188257566	0	0.039271743	0.011091631	0	0	0.027456743	0	0.142217727	0.064964262	0.342667138	0	0	0.016314807	0	0	0
SD1226	Basal	0.15675908	0	0.056861306	0.048517986	0	0.09567699	0	0.010100178	0.05552548	0	0.002389848	0.037573793	0.027865552	0	0.027248793	0.225544247	0.061905528	0	0.191784876	0	0	0.002246344
SD1229	Her2	0.125678674	0	0.151485209	0.140900277	0	0.086477787	0	0.046556714	0.073755848	0	0	0.043933906	0.005237355	0	0.035958531	0.236361129	0.028773782	0	0.019517788	0	0	0.005363001
SD1231	LumA	0.136379756	0	0.041690952	0.015443449	0	0.193405162	0	0.021780055	0.023385447	0	0	0.033121627	0.025591958	0	0.065522916	0.251682711	0.161557951	0	0.017490297	0.012947718	0	0
SD1232	LumA	0.160192446	0	0.018421614	0.021804448	0	0.310485481	0	0.000452431	0	0	0.024623876	0	0.007232841	0	0.061250784	0.225379	0.092144899	0.01165741	0.060773186	0	0	0.005581585
SD1233	LumB	0.130828875	0	0.010022905	0	0	0.112555164	0	0.102218419	0.037985756	0	0.026920853	0	0.006918343	0.144359535	0.033354853	0.219956694	0.061650308	0	0.113228295	0	0	0
SD1237	Her2	0.111308065	0	0.067897897	0	0	0.283888202	0.043253856	0.067580957	0	0	0.038655996	0	0	0.02643577	0.04914813	0.217414137	0	0.080244384	0.014172606	0	0	0
SD1238	LumA	0.098466348	0	0	0	0	0.141566794	0	0.015613119	0.033188258	0	0.01981558	0.02379302	0.00409879	0.071735285	0	0.495145527	0	0.005809652	0	0.088300461	0	0.002467167
SD1240	LumB	0.140076536	0	0.047960785	0.087342638	0	0.138344552	0	0.055323468	0.111565686	0	0.053454905	0.012648212	0.025604753	0.02365244	0.047179699	0.183732412	0.005574397	0	0.067539518	0	0	0
SD1242	LumB	0.086717392	0	0.03413029	0	0	0.123339136	0	0	0.102280732	0	0.041068313	0	0.000819681	0.310914466	0	0.270679433	0	0	0	0.030050555	0	0
SD1245	Basal	0.183361692	0	0.054773051	0.059010674	0	0.325072403	0.001212046	0.011348142	0	0	0.066032349	0	0.015218176	0.005571047	0.058670129	0.167952912	0.030417701	0	0.021359676	0	0	0
SD1247	Basal	0.014284623	0	0.106219825	0.081243733	0	0.026210227	0	0.139256165	0.00990495	0	0	0.06804935	0	0.190220849	0.103522852	0.209189072	0	0.007649851	0	0.017101756	0	0.027146749
SD1248	Basal	0.086906323	0	0.148886349	0.051147974	0	0.219242339	0	0.034616961	0	0	0.003792362	0.020839308	0.004830526	0.090053278	0.09466853	0.2426457	0	0	0	0.00237035	0	0
SD1249	LumA	0.138050784	0	0.18635085	0.028221711	0	0.050717973	0	0.025287549	0.07003689	0	0.014291446	0	0	0.201221509	0.024769444	0.213850774	0	0	0.041600555	0	0	0.005600515
SD1250	Basal	0.130030826	0	0.368815295	0.003284742	0	0.103008288	0	0.02776868	0	0	0	0.026756024	0	0.090775327	0.060589766	0.156752677	0	0	0	0.01468362	0	0.017534757
SD1254	LumA	0.130374847	0	0.07487295	0	0	0.047381157	0	0.057612847	0	0	0	0.013817076	0	0.31615949	0	0.272937015	0	0	0	0.086844619	0	0
SD1255	Her2	0.133017269	0	0.062120045	0.002314356	0	0.164958326	0	0.025615201	0.012952232	0	0	0.028137136	0	0.052498934	0.055548044	0.365408517	0.005157354	0	0.036140348	0	0	0.056132239
SD1256	Her2	0.097392225	0	0.064242582	0	0	0.140624956	0	0.00478754	0.001763193	0	0.004237442	0.026784814	0	0.228684292	0	0.29775324	0	0	0	0.07136337	0	0.062366346
SD1257	Her2	0.087558287	0	0.076339292	0	0	0.096443104	0	0.019324641	0.00247561	0	0.025797717	0	0	0.078383407	0.019916825	0.466125118	0	0	0.109018979	0	0	0.018617021
SD1259	LumB	0.085212808	0	0.075413209	0	0	0.04923388	0	0.001458617	0.020980436	0	0	0.014205013	0.000174462	0.03618697	0	0.494310045	0	0	0.177513529	0	0	0.045311032
SD1261	Her2	0.111196145	0	0.348741436	0.061356722	0	0.068890255	0	0.075996285	0.076797652	0	0.012930823	0	0.026245313	0.025821955	0.03383902	0.150688927	0.002562661	0	0	0.004932807	0	0
SD1264	LumB	0.152351068	0	0.114793282	0	0	0.289362031	0.022475434	0	0.004263844	0	0.022352267	0	0	0.159838349	0.0533806	0.147764441	0	0	0.033418684	0	0	0
SD1265	Basal	0.125466622	0	0.067476523	0.11830542	0	0.181977596	0	0.051267125	0.037119445	0	0.004703716	0.000484166	0.032824176	0.002974859	0.093638213	0.188818426	0.007475719	0	0.087467994	0	0	0
SD1266	LumA	0.193158959	0	0.170833882	0.016125361	0	0.153282929	0	0.0162504	0.033394727	0	0	0.023924562	0.003029682	0	0.032265493	0.122062876	0.037369967	0.019335438	0.178965725	0	0	0
SD1268	Her2	0.122858115	0	0.174090521	0	0	0.081805988	0	0	0.044440438	0	0.008769429	0.006308819	0	0.301848455	0.010492172	0.228567636	0	0	0.020818426	0	0	0
SD1269	LumB	0.061058054	0	0.022318948	0.064296932	0	0.223089689	0	0.065228176	0	0	0	0.009370483	0.01256324	0	0.05009563	0.233008213	0.122852503	0	0.130324131	0	0	0.005794001
SD1271	LumA	0.196406532	0	0.075570292	0.013513862	0	0.124785141	0	0.028841883	0.025865523	0	0.003241582	0.022369208	0.004317319	0	0.029270961	0.28709053	0.125947203	0	0.0392879	0.023166125	0	0.000325939
SD1281	LumA	0.149282442	0	0.036574452	0.004272168	0	0.267251572	0	0.000834751	0	0	0.02091823	0	0	0.014451701	0.048614603	0.3132124	0.021419751	0	0.118254169	0	0	0.004913762
SD1282	Normal	0.137247516	0	0.042391592	0.019390182	0	0.151122576	0.005343138	0	0	0	0.049772104	0	0.017928666	0	0.061719231	0.331823668	0.111587389	0	0.070871318	0	0	0.00080262
SD1284	Her2	0.055074782	0	0.048902428	0.055109103	0	0.09880195	0	0.021122276	0.165582001	0	0.029724187	0.051144841	0.018461551	0.086593198	0.006508634	0.31862162	0	0	0.041797391	0	0	0.002556038
SD1287	LumA	0.048447137	0	0.075920756	0.076962569	0	0.116359263	0	0.026466135	0	0	0	0.042753828	0.010050515	0	0.013774469	0.35912217	0.078390596	0	0.107055127	0.009582023	0	0.035115411
SD1294	LumA	0.23620819	0	0.130845463	0	0	0.143233424	0	0.084217011	0.035054621	0	0.019845402	0	0.021265103	0.040201152	0.052517611	0.127793185	0.000745675	0	0.108073163	0	0	0
SD1302	Her2	0.145639379	0	0.256501892	0.004549662	0	0.138125785	0	0.049433006	0	0	0	0.028953069	0	0.006498453	0.093492991	0.189277202	0.032305541	0	0.007778602	0	0	0.047444417
SD1306	LumB	0.073085649	0	0.000146616	0.002230326	0	0	0	0.094504951	0.029509929	0	0	0.036797428	0	0.455045379	0.01844162	0.263392682	0	0	0.006561302	0.020284118	0	0
SD1313	Her2	0.038061245	0	0.075776155	0.075735745	0	0.03906596	0.030470729	0.003951903	0.108052796	0	0.100547411	0	0.037879432	0.023212942	0.017707825	0.293920382	0.011008363	0	0.144609113	0	0	0
SD1318	Her2	0.078303815	0	0.066439934	0.069922391	0	0.188832918	0.006624165	0.059754762	0.114056135	0	0	0.062323421	0.017531521	0	0.034513881	0.203560804	0.057010995	0	0.03668341	0	0	0.004441847
SD1321	LumA	0.048093258	0	0.012457177	0	0	0.174250692	0	0.036286839	0	0	0	0.046416497	0.002677081	0.033827209	0.018600383	0.493362054	0.039500509	0	0.086134275	0	0	0.008394026
SD1322	LumA	0.079921146	0	0.271321699	0.067584228	0	0.081547624	0	0.016222295	0.002645289	0	0	0.042659283	0.003721417	0	0.018006671	0.203110267	0.067497563	0	0.145762518	0	0	0
SD1331	Basal	0.034956579	0.021450788	0.116028667	0.236599554	0	0	0	0.062111021	0.11191739	0	0	0.123973305	0.016598898	0.087072554	0.032669538	0.141464605	0	0	0.012622285	0	0	0.002534816
SD1332	Her2	0.156969572	0	0.275432643	0.03263192	0	0.125052976	0	0.025137031	0.030399079	0	0.004759485	0.009876268	0	0.078600922	0.035749523	0.188875343	0	0	0.016455428	0	0	0.020059809
SD1334	Basal	0.215094145	0	0.160886184	0.035609856	0	0.073206036	0	0.078972233	0.040226978	0	0.01754619	0.011945225	0.022563921	0.047357734	0.065867957	0.161043796	0.038729509	0	0.030950237	0	0	0
SD1339	LumA	0.176388608	0	0.160144639	0.060983806	0	0.177328452	0	0.021469609	0.014671892	0	0	0.018911812	0.013122719	0	0.018204011	0.206173612	0.073684834	0	0.058916006	0	0	0
SD1343	LumA	0.108471734	0	0.131648108	0.128675856	0	0.106913413	0.028783847	0.051731561	0.025231587	0	0	0.073737774	0.006058727	0.050575893	0.071084103	0.139413928	0.034275559	0	0.043397912	0	0	0
SD1344	LumA	0.116203991	0	0.050744588	0	0	0.206790784	0	0	0.025946366	0	0.030763418	0	0.005629543	0	0.016557994	0.332909064	0.124251553	0	0.078868625	0	0	0.011334075
SD1345	Normal	0.120769039	0	0.088975158	0.11151973	0	0.128456594	0	0.01985581	0.031579029	0	0.03449117	0	0.007946481	0.105848608	0.029180634	0.192733641	0.048721165	0	0.079922942	0	0	0
SD1349	LumB	0.09716527	0	0.050704581	0	0	0.192908349	0	0.070720066	0	0	0.013440717	0	0	0	0.02241487	0.342710824	0.124868599	0	0.072505659	0	0	0.012561067
SD1350	LumA	0.102394515	0	0.033881512	0.004904848	0	0.080235198	0	0.009963866	0.047786422	0	0.010772975	0.01575346	0.031465282	0	0	0.601193492	0.016259344	0	0	0.003245733	0	0.042143353
SD1352	Normal	0.075907742	0	0.238222517	0.056018456	0	0.024518578	0	0.02286174	0.050124893	0	0	0.038229327	0	0.247010178	0	0.183815238	0	0	0	0.050166861	0	0.01312447
SD1355	Basal	0.099891984	0	0	0	0	0.185741262	0	0.033535304	0.008708192	0	0.013220957	0.009299345	0	0.384676614	0.02710013	0.199273104	0	0	0	0.038553109	0	0
SD1359	LumA	0.028310333	0	0	0.004828471	0	0	0	0	0.041255397	0	0.016050067	0	0	0.475780389	0	0.401783974	0	0	0	0.031991369	0	0
SD1365	LumA	0.20891956	0	0.193206222	0.010015783	0	0.223120895	0	0.007052436	0	0	0.031298124	0	0.00226771	0	0.032566446	0.193213298	0.032349588	0	0.052377428	0	0	0.013612509
SD1371	Basal	0.092384326	0	0.067872133	0.136822008	0	0.172011099	0.020212528	0.083199655	0.009143768	0	0	0.058769673	0.018987591	0	0.102489181	0.135166776	0.047617969	0	0.055323291	0	0	0
SD1373	Her2	0.18024807	0	0.181996167	0.064641794	0	0.168938788	0.002995141	0.014124268	0.04123721	0	0.014327228	0.015860942	0.016094953	0.01485678	0.035934648	0.147894957	0.03502274	0	0.063743418	0	0	0.002082896
SD1375	Normal	0.15480335	0	0.135814711	0.041279233	0	0.110709033	0	0.047393287	0.007797511	0	0	0.042090276	0.024418818	0	0.017665187	0.290347203	0.052965227	0	0.066165195	0	0	0.008550969
SD1378	LumB	0.152276973	0	0.134338168	0	0	0.232515529	0	0.033129593	0.053936078	0	0.004850082	0.01342658	0.004657002	0.091556577	0.03259357	0.226770841	0.0013835	0.00633639	0	0.005302112	0	0.006927004
SD1379	LumA	0.085067796	0	0.134443525	0.001473206	0	0.101199389	0	0.017997778	0.017595002	0	0	0.050322239	0	0.113876163	0.018740559	0.215767118	0	0	0.243517224	0	0	0
SD1380	Her2	0.100490537	0	0.000580379	0.023200128	0	0.35928959	0.074824872	0	0	0	0.059505515	0	0.074816229	0	0.083720122	0.122356166	0.029673584	0.0043809	0.067161978	0	0	0
SD1381	Basal	0.121034198	0	0.074452839	0.13021505	0	0.175551738	0.034777311	0.085332382	0.00546352	0	0	0.015194355	0.021020321	0.071412358	0.088888983	0.107600936	0.009781154	0.001640103	0.057634752	0	0	0
SD1382	LumB	0.119373533	0	0.156739545	0	0	0.24364478	0	0.023731309	0.024899937	0	0.111286717	0	0	0.062966836	0.030462114	0.026970978	0.040993977	0	0.154822889	0	0	0.004107384
SD1385	Her2	0.086180066	0	0.108454266	0.177007508	0	0.140999785	0.057057299	0.022234129	0.040657718	0	0.023974764	0	0.011513472	0.048086664	0.039949153	0.164948747	0.018826652	0	0.060109776	0	0	0
SD1386	Her2	0.184092562	0	0.006617758	0.054725392	0	0.313012288	0	0.010668669	0.009064837	0	0.048325929	0	0	0.118602877	0.070970466	0.175121029	0	0	0.006335149	0.002463045	0	0
SD1387	LumA	0.120464944	0	0.095969205	0.116131208	0	0.269554813	0	0.021642128	0.041981781	0	0.066677173	0	0.007254643	0.001487331	0.042539189	0.143328948	0	0.003168539	0.06428994	0	0	0.005510157
SD1388	LumB	0.028205897	0	0.182362289	0	0	0.148008893	0	0.039086288	0.062194711	0	0.091247222	0	0.006858483	0.104852356	0.072006021	0.164967125	0.015861368	0	0.084349348	0	0	0
SD1389	Her2	0.237772412	0	0.14934051	0	0	0.09695784	0	0.048195553	0.019009477	0	0	0.054192074	0	0.116710509	0.041263215	0.206374937	0	0	0.021536108	0	0	0.008647366
SD1391	LumB	0.204365853	0	0.116342683	0	0	0.147311658	0	0	0.024042522	0	0	0.035107784	0.005422313	0	0.07057486	0.323659161	0.012496449	0.02658191	0.034094808	0	0	0
SD1392	LumA	0.069535752	0	0.041999323	0.040202347	0	0.225910854	0	0	0	0	0.006737073	0	0.000160635	0.05712445	0.028401633	0.302111699	0	0	0.212522243	0	0	0.01529399
SD1396	Basal	0.133710249	0	0.11441334	0.092871724	0	0.180115332	0.007828795	0.023094992	0.023183212	0	0.045747526	0	0.005023214	0.068598382	0.078284667	0.151382653	0.04944785	0	0.026298062	0	0	0
SD1398	LumA	0.142756724	0	0.172468842	0.052389949	0	0.176863718	0	0	0.046597292	0	0.037878225	0	0.021571082	0	0.018931951	0.121077136	0.054864051	0	0.154601029	0	0	0
SD1400	LumB	0.083456857	0	0.150399271	0	0	0.105704714	0	0.022239202	0.020044267	0	0	0.055242696	0	0.142342995	0.057775023	0.14765346	0	0	0.184030888	0	0	0.031110628
SD1402	Her2	0.149298712	0	0.052215946	0	0	0.235532312	0	0.002422261	0.008929231	0	0.071478392	0	0	0.133522242	0.040646226	0.184798919	0	0.044330993	0.076824766	0	0	0
SD1403	LumA	0.194275947	0	0.065136332	0	0	0.194810221	0	0	0.009730731	0	0	0.038651361	0	0.066438842	0	0.235855686	0	0	0.183270691	0	0	0.011830189
SD1404	Basal	0.132010059	0	0.103384119	0.043941256	0	0.336397178	0.00617611	0	0	0	0.04493335	0	0.001608371	0	0.044328885	0.20384068	0.025930414	0	0.054174093	0	0	0.003275485
SD1406	LumA	0.190817398	0	0.036805307	0	0	0.236020955	0	0	0	0	0.041652269	0	0.022177314	0.026466331	0.027946058	0.233632357	0.075547171	0	0.108934839	0	0	0
SD1408	LumA	0.133386647	0	0.046564903	0	0	0.32766344	0.021744962	0	0	0	0.071386195	0	0.014077662	0	0.037697979	0.295412827	0.03140547	0	0.020659915	0	0	0
SD1409	LumA	0.144556519	0	0.099022677	0.080632016	0	0.219466377	0	0.008068131	0.033356381	0	0.030754778	0	0.021173113	0	0.013645928	0.180089968	0.082649151	0	0.086584963	0	0	0
SD1414	LumB	0.102243697	0	0.078428176	0	0	0.152640944	0	0.008204361	0	0	0	0.018782831	0	0.205617881	0.040691414	0.360749409	0	0	0.025630872	0.007010417	0	0
SD1415	LumA	0.14189428	0	0.030650571	0	0	0.038621285	0	0.009421735	0.04549905	0	0	0.0107369	0	0.483765127	0.025558549	0.160333111	0	0	0.053519393	0	0	0
SD1418	LumA	0.122229118	0	0.05201178	0.028635411	0	0.118082871	0	0.010852755	0	0	0	0.048242978	0	0	0.004368224	0.309876232	0.027916333	0	0.2507905	0	0	0.026993796
SD1422	Basal	0.020580865	0	0	0	0	0	0	0.162465899	0	0	0.013649706	0.013184511	0	0.375411171	0	0.414206928	0	0	0	0	0	0.00050092
SD1425	LumA	0.173571311	0	0.27129628	0	0	0.236262212	0	0.011676352	0.026980432	0	0.041573972	0	0	0.052747522	0.030802507	0.092369732	0	0	0.06271968	0	0	0
SD1427	Her2	0.198626231	0	0.217748445	0.060398542	0	0.123173917	0.021248042	0.037105364	0.014531451	0	0.011153154	0	0	0	0.032524343	0.205189492	0.023299465	0	0.037848665	0	0	0.017152889
SD1429	LumA	0.237566589	0	0.072559176	0	0	0.273958306	0	0.004963739	0	0	0.039907394	0	0	0.024403029	0.029417084	0.146616009	0.064460363	0	0.106148312	0	0	0
SD1431	LumA	0.136554752	0	0.027031217	0	0	0.20090964	0	0.021542211	0.068941997	0	0.070520294	0	0.020446826	0	0.002716192	0.321033838	0.000647008	0.031164627	0.084986934	0	0	0.013504462
SD1436	Basal	0.174489943	0	0	0	0	0.348431657	0	0.05887723	0	0	0.071084231	0	0	0.087881505	0	0.130321131	0	0	0.128914303	0	0	0
SD1440	Her2	0.148043069	0	0.139791445	0.02402209	0	0.29956021	0.02497924	0	0	0	0.050542394	0	0	0.114479673	0.051973443	0.085527423	0.008850015	0.002680618	0.049550379	0	0	0
SD1442	LumA	0.101591828	0	0.050232541	0.008345058	0	0.107756322	0	0.045763294	0	0	0	0.01459402	0	0.161219405	0.042564712	0.167505972	0	0	0.299139388	0	0	0.001287461
SD1444	LumA	0.144540539	0	0.036913886	0.015263725	0	0.226396816	0	0	0	0	0.009519792	0	0.010489183	0	0.036420291	0.283593902	0.108301283	0	0.092225804	0.022375943	0	0.013958837
SD1445	LumA	0.149366961	0	0.084193289	0	0	0.180844659	0	0.04490671	0.041313933	0	0	0.020969518	0.002555063	0.180030704	0.040676204	0.178149979	0	0.030937951	0.046055031	0	0	0
SD1446	Her2	0.222906743	0	0.047855999	0	0	0.128437814	0	0.051250261	0.001620343	0	0.032959626	0	0.002587121	0.152100523	0.003699359	0.199946404	0	0.003912002	0.152723806	0	0	0
SD1447	LumA	0.108833649	0	0.022466544	0.117953311	0	0.318150662	0	0	0	0	0	0	0.017194349	0	0.054464367	0.267257867	0.042431248	0	0.051248003	0	0	0
SD1448	Her2	0.249901626	0	0.239342782	0	0	0.15762513	0	0.003721178	0	0	0	0.022372482	0	0.050162717	0.047923611	0.157801468	0.023817479	0	0.047331528	0	0	0
SD1452	LumA	0.123226368	0	0.028874584	0	0	0.227660098	0	0.01616575	0	0	0.013883952	0.009046257	0	0.085342067	0.042750681	0.241732414	0.058866003	0	0.14769202	0	0	0.004759806
SD1456	LumA	0.097062995	0	0	0.001905229	0	0.215552625	0	0	0.060471428	0	0.053884791	0	0	0	0.008990255	0.413888225	0	0	0.148244452	0	0	0
SD1457	LumB	0.187047553	0	0.296039441	0.047112714	0	0.105503128	0.005852315	0.003893626	0.006707632	0	0	0.027133288	0.002865848	0	0.069986558	0.176906482	0.02854697	0	0.031555841	0	0	0.010848605
SD1458	Her2	0.100007387	0	0.001192182	0.078677721	0	0.236913081	0	0.036731276	0	0	0.009565993	0	0.01197873	0.022327334	0.060201484	0.272827256	0.070381551	0	0.082310962	0	0	0.016885043
SD1459	LumA	0.159214673	0	0.072099222	0	0	0.080399779	0	0.006235888	0.032734445	0	0	0.02597375	0	0.154876783	0.046224481	0.334823786	0	0	0.072354011	0	0	0.015063182
SD1462	LumA	0.230103801	0	0.366159416	0	0	0.172867524	0	0	0	0	0.018738385	0	0.002503871	0	0	0.12242722	0.041035862	0	0.046163921	0	0	0
SD1464	LumA	0.187663645	0	0.158440765	0.056683484	0	0.186028491	0	0.013310615	0	0	0.009438823	0.003299233	0	0	0.021308731	0.20523424	0.043109758	0	0.110411553	0	0	0.00507066
SD1465	Her2	0.120717929	0	0.029331236	0	0	0.240753811	0	0.028074428	0	0	0.009612922	0.008430689	0	0.112827826	0.071923291	0.225485469	0	0	0.150294699	0	0	0.002547698
SD1466	Her2	0.110331196	0	0.02177009	0	0	0.207710928	0	0	0.032574774	0	0.030099022	0.012109055	0	0.390051115	0.015141006	0.168607834	0	0	0.006702472	0.004902508	0	0
SD1468	LumA	0.20355839	0	0.132758626	0.027972127	0	0.223418595	0	0	0	0	0.009984819	0	0	0.061498317	0.056130561	0.182771025	0	0	0.100819649	0	0	0.001087891
SD1469	LumA	0.270190228	0	0.04533624	0.005124909	0	0.280768372	0.010835236	0.008305163	0	0	0.071741446	0	0.011934727	0	0.031831217	0.139021385	0.063252509	0	0.06165857	0	0	0
SD1474	LumA	0.249908297	0	0	0	0	0.06184301	0	0	0.010902156	0	0.084745375	0	0	0	0.007443029	0.409017824	0.038346946	0	0.136058006	0	0	0.001735357
SD1476	LumA	0.140164496	0	0.086152505	0.025955974	0	0.199976136	0	0.005610874	0.015690736	0	0.02774794	0	0	0.058921157	0.055553249	0.324501648	0.010661541	0	0.04017534	0	0	0.008888405
SD1479	Basal	0.141891777	0	0.102486716	0.117745721	0	0.258095233	0.021664266	0.01348694	0.019160695	0	0.000423926	0.010163424	0.002124492	0.056619799	0.0531908	0.13219413	0.036733009	0	0.029910927	0	0	0.004108146
SD1482	LumA	0.17004596	0	0.031493073	0.073274839	0	0.263541761	0	0.00309085	0	0	0.043657146	0	0.008744403	0	0.037312732	0.259723303	0.082704432	0	0	0.017670923	0	0.008740578
SD1485	LumB	0.042663021	0	0.055357626	0.003768888	0	0.119206631	0	0.010113698	0.032268946	0	0.028610821	0	0.00935236	0	0.038942724	0.21375924	0.037976376	0	0.405395308	0	0	0.002584359
SD1486	LumA	0.145504537	0	0.031618239	0	0	0.165124779	0	0.02701763	0	0	0.005884895	0.006498235	0.002859489	0	0.028264803	0.40387282	0.09121462	0	0	0.053637177	0	0.038502775
SD1489	Her2	0.043839411	0	0	0	0	0.163425378	0	0	0.001065754	0	0.003639814	0.020209057	0.050314969	0	0.005698593	0.308109598	0.123654782	0.018357833	0.26047475	0	0	0.001210061
SD1491	Her2	0.079056484	0	0.186599654	0.123230875	0	0.189769229	0.030156716	0.003421923	0.026736574	0	0.007322311	0	0.003436041	0.055831561	0.061867834	0.18579043	0	0.00324753	0.033035894	0	0	0.010496944
SD1496	Basal	0.145542371	0	0.127972285	0	0	0.298997025	0.011196632	0.065663486	0	0	0.053417949	0	0.012001502	0.009479439	0.095002279	0.154136605	0.011404577	0	0.01518585	0	0	0
SD1497	LumA	0.188505276	0	0.06874962	0.042178862	0	0.177598807	0	0.043039079	0.022403072	0	0.018897543	0.006019649	0	0.051111733	0.029415015	0.284400354	0	0	0.058228039	0.002861307	0	0.006591644
SD1498	LumA	0.09061513	0	0.106988381	0	0	0.141267982	0	0.015989303	0.004620664	0	0.059844762	0	0	0.181653197	0	0.358766384	0	0	0.040254196	0	0	0
SD1503	Her2	0.17899142	0	0.159715326	0.066868112	0	0.091982061	0	0.007316961	0.063805985	0	0.018032014	0.009510341	0.05369773	0.014022005	0.063173875	0.205681773	0.028553297	0	0.038649098	0	0	0
SD1507	Her2	0.093725984	0	0	0	0	0.229382358	0	0.058111781	0.038765772	0	0.068786686	0	0.034735513	0.125844033	0.054707937	0.166069146	0.0576843	0	0.07218649	0	0	0
SD1508	LumA	0.128732007	0	0.211022587	0.020776071	0	0.19512827	0.007568763	0.024839091	0	0	0.033420072	0	0	0.100819518	0.057785192	0.13542354	0	0	0.08448489	0	0	0
SD1517	Normal	0.098600395	0	0.014300986	0.010748188	0	0.203505726	0	0.064030459	0.026244954	0	0.003070351	0	0.030589542	0.100101763	0.017494071	0.279749875	0.029223401	0	0.122340288	0	0	0
SD1518	Basal	0.109511392	0	0.27502333	0.042684546	0	0.11552292	0	0.027461105	0.003649879	0	0	0.032823376	0.003944563	0	0.047794421	0.230325963	0.071343249	0	0.017039083	0	0	0.022876173
SD1519	Normal	0.111544337	0	0.122304105	0.004971023	0	0.287424196	0	0.037226071	0	0	0.012579903	0.010702812	0	0.033989167	0.111193081	0.152229557	0.027715023	0	0.088120726	0	0	0
SD1521	Her2	0.068179647	0	0	0.293148134	0	0	0.044087389	0.180811272	0.019888816	0	0	0.062017118	0.022521967	0.026572455	0.050539173	0.109638769	0.002166906	0	0.106520499	0	0.013907854	0
SD1522	Her2	0.080300328	0.015786588	0.166969595	0.128672718	0	0.197730908	0.021017357	0.029767415	0.020793314	0	0.00635449	0	0.009092373	0	0.125438662	0.146552989	0.021713715	0.001837178	0.015140571	0	0	0.012831798
SD1532	LumB	0.117293047	0	0.041510772	0	0	0.137847102	0	0	0.044534223	0	0	0.009162753	0	0.129636055	0.032116621	0.372145883	0	0	0.095778158	0	0	0.019975388
SD1537	Basal	0.092875321	0	0.238645548	0.001334158	0	0.13142954	0	0.020819095	0.033758094	0	0.000700792	0.010340118	0	0.200053406	0.026202233	0.207451291	0.021247133	0	0	0.005553331	0	0.009589939
SD1538	LumB	0.093810113	0	0.135125155	0	0	0.15105785	0	0	0.012304477	0	0	0.019348013	0	0.028352001	0.003912262	0.301316642	0	0	0.216493421	0	0	0.038280066
SD1539	LumB	0.051299207	0	0.02566531	0	0	0.127974611	0	0	0.061029956	0	0.083513793	0	0	0.301184163	0	0.191880139	0	0	0.157452821	0	0	0
SD1542	LumA	0.106376701	0	0.02935135	0	0	0.098214997	0	0.006603902	0.029634581	0	0	0.02081962	0	0.167857778	0	0.317736083	0	0.026047258	0.189411446	0	0	0.007946284
SD1544	Her2	0.106947191	0	0.173913719	0.017761091	0	0.147608195	0	0.057092448	0	0	0	0.029077163	0	0.237827825	0.026058271	0.187001304	0	0	0.015990015	0	0	0.000722779
SD1545	Her2	0.102349185	0	0.062841039	0.20397347	0	0.104011191	0.061672976	0.014705877	0.02853898	0	0.086663431	0.030178454	0.01542508	0.020441348	0.099852797	0.133397369	0.014259191	0	0.018301502	0	0	0.003388109
SD1556	LumA	0.150795222	0	0.127575625	0	0	0.249481523	0.002912516	0.017693979	0	0	0.0147816	0	0.003518787	0.047887147	0.063008829	0.159151515	0.007904227	0.004708055	0.150580976	0	0	0
SD1559	Her2	0.131797876	0	0.369674537	0.038360192	0	0.183834322	0.005052998	0.021102134	0.006149942	0	0.039213719	0	0.001997747	0.009561245	0.033370201	0.138844126	0.000574029	0	0.017033583	0	0	0.003433349
SD1561	LumA	0.178719849	0	0.068739274	0	0	0.272147761	0.009636177	0.003467038	0	0	0.044383659	0	0.005411665	0.015775088	0.089849569	0.181411652	0.054847699	0.005743838	0.069866731	0	0	0
